measurements_id; time; flux; error; source_id
13302; 8101.0402; 7.2948; 0.016; 111
13303; 8101.05456; 7.3275; 0.014; 111
13304; 8101.1291; 7.2328; 0.009; 111
13305; 8101.14344; 7.2065; 0.011; 111
13306; 8163.60361; 7.3645; 0.012; 111
13307; 8163.67818; 7.3599; 0.015; 111
13308; 8163.69251; 7.3955; 0.012; 111
13309; 8163.76708; 7.4577; 0.018; 111
13310; 8163.87029; 7.3914; 0.015; 111
13311; 8163.94485; 7.3741; 0.012; 111
13312; 8163.95917; 7.3664; 0.015; 111
13313; 8171.94458; 7.5504; 0.012; 111
13314; 8171.9589; 7.5425; 0.013; 111
13315; 8172.03347; 7.5112; 0.015; 111
13316; 8215.03697; 8.0706; 0.013; 111
13317; 8215.11155; 8.0917; 0.016; 111
13318; 8215.12582; 8.1187; 0.014; 111
13319; 8215.20044; 8.1599; 0.016; 111
13320; 8215.21475; 8.1478; 0.015; 111
13321; 8223.82171; 8.1862; 0.015; 111
13322; 8223.83606; 8.2332; 0.017; 111
13323; 8223.9106; 8.2464; 0.02; 111
13324; 8223.92492; 8.2332; 0.019; 111
13325; 8223.99949; 8.2074; 0.017; 111
13326; 8260.77303; 8.5159; 0.014; 111
13327; 8260.78737; 8.5784; 0.013; 111
13328; 8260.86191; 8.6488; 0.015; 111
13329; 8260.87625; 8.6207; 0.017; 111
13330; 8260.9508; 8.5288; 0.016; 111
13331; 8283.69669; 8.7519; 0.013; 111
13332; 8283.71101; 8.8194; 0.018; 111
13333; 8283.78559; 8.813; 0.016; 111
13334; 8283.7999; 8.7787; 0.015; 111
13335; 8353.88992; 9.0318; 0.021; 111
13336; 8353.90421; 8.9988; 0.012; 111
13337; 8353.97878; 9.0291; 0.016; 111
13338; 8353.99313; 9.0428; 0.01; 111
13339; 8354.06767; 9.0653; 0.014; 111
13340; 8354.082; 9.0593; 0.015; 111
13341; 8354.42322; 9.1665; 0.021; 111
13342; 8354.43755; 9.1488; 0.019; 111
13343; 8354.51208; 9.1329; 0.018; 111
13344; 8354.52646; 9.1653; 0.017; 111
13345; 8354.86766; 9.1017; 0.015; 111
13346; 8354.88199; 9.0675; 0.013; 111
13347; 8354.95654; 9.0535; 0.014; 111
13348; 8354.97086; 8.9879; 0.014; 111
13349; 8362.34837; 9.0264; 0.02; 111
13350; 8362.42294; 9.0291; 0.016; 111
13351; 8362.43726; 9.0307; 0.016; 111
13352; 8362.51185; 9.0571; 0.016; 111
13353; 8362.52615; 9.0334; 0.015; 111
13354; 8362.77848; 9.1012; 0.016; 111
13355; 8362.79279; 9.0933; 0.018; 111
13356; 8362.86737; 9.1439; 0.02; 111
13357; 8362.88169; 9.1079; 0.02; 111
13358; 8362.95628; 9.1258; 0.017; 111
13359; 8362.97058; 9.1135; 0.02; 111
13360; 8363.22293; 9.033; 0.015; 111
13361; 8363.23726; 9.0383; 0.015; 111
13362; 8363.31181; 9.0094; 0.013; 111
13363; 8363.32614; 9.0155; 0.014; 111
13364; 8363.4007; 8.9595; 0.009; 111
13365; 8363.41505; 8.9673; 0.012; 111
13366; 8439.56033; 7.6676; 0.012; 111
13367; 8439.57464; 7.6689; 0.012; 111
13368; 8469.23955; 7.2541; 0.016; 111
13369; 8469.32841; 7.2361; 0.014; 111
13370; 8469.34274; 7.211; 0.013; 111
13371; 8504.42188; 7.183; 0.01; 111
13372; 8504.43618; 7.2; 0.016; 111
13373; 8504.51075; 7.2541; 0.017; 111
13374; 8504.52511; 7.2298; 0.014; 111
13375; 8518.73131; 7.2624; 0.012; 111
13376; 8518.74566; 7.2871; 0.016; 111
13377; 8562.4659; 7.2254; 0.012; 111
13378; 8562.48021; 7.2481; 0.013; 111
13379; 8562.5548; 7.2327; 0.014; 111
13380; 8562.56911; 7.2631; 0.015; 111
13381; 8562.64367; 7.2917; 0.018; 111
13382; 8562.65801; 7.2887; 0.015; 111
13383; 8562.91036; 7.2651; 0.014; 111
13384; 8562.92465; 7.2887; 0.017; 111
13385; 8562.99924; 7.2301; 0.011; 111
13386; 8563.01354; 7.2494; 0.012; 111
13387; 8563.08813; 7.2183; 0.014; 111
13388; 8563.10243; 7.2232; 0.01; 111
13389; 8563.3548; 7.2091; 0.009; 111
13390; 8563.3691; 7.1944; 0.01; 111
13391; 8565.22137; 7.1775; 0.009; 111
13392; 8565.2357; 7.1705; 0.012; 111
13393; 8565.31028; 7.1983; 0.01; 111
13394; 8565.32461; 7.2032; 0.014; 111
13395; 8565.57695; 7.2703; 0.014; 111
13396; 8565.59127; 7.2673; 0.016; 111
13397; 8565.66584; 7.2862; 0.016; 111
13398; 8565.68016; 7.2806; 0.016; 111
13399; 8566.0214; 7.2577; 0.016; 111
13400; 8566.03571; 7.2696; 0.016; 111
13401; 8566.1103; 7.2042; 0.01; 111
13402; 8566.12459; 7.2122; 0.008; 111
13403; 8566.19917; 7.1963; 0.01; 111
13404; 8566.21349; 7.2; 0.01; 111
13405; 8607.32409; 7.2896; 0.01; 111
13406; 8607.33841; 7.2998; 0.012; 111
13407; 8607.41299; 7.3727; 0.016; 111
13408; 8607.42729; 7.3437; 0.016; 111
13409; 8607.50186; 7.2744; 0.011; 111
13410; 8624.66647; 7.4377; 0.012; 111
13411; 8624.74102; 7.5062; 0.016; 111
13412; 8624.75535; 7.4793; 0.014; 111
13413; 8655.22631; 7.6243; 0.009; 111
13414; 8655.30085; 7.7114; 0.019; 111
13415; 8655.31519; 7.7371; 0.017; 111
13416; 8655.38976; 7.7237; 0.017; 111
13417; 8655.40408; 7.6669; 0.014; 111
13418; 8688.08509; 7.979; 0.015; 111
13419; 8688.09938; 7.9642; 0.013; 111
13420; 8688.17397; 8.0764; 0.019; 111
13421; 8688.18829; 8.0669; 0.02; 111
13422; 8688.26285; 8.0364; 0.016; 111
13423; 8688.27717; 8.0251; 0.016; 111
13424; 8706.40721; 8.2121; 0.017; 111
13425; 8706.57067; 8.3208; 0.021; 111
13426; 8706.585; 8.3487; 0.018; 111
13427; 8706.65955; 8.2761; 0.019; 111
13428; 8706.67389; 8.2761; 0.016; 111
13429; 8775.35425; 9.2067; 0.018; 111
13430; 8775.36857; 9.2001; 0.017; 111
13431; 8775.44314; 9.24; 0.02; 111
13432; 8775.45749; 9.2758; 0.022; 111
13433; 8775.53201; 9.1904; 0.019; 111
13434; 8775.54633; 9.1918; 0.02; 111
13435; 8775.62091; 9.0942; 0.011; 111
13436; 8967.57258; 7.0363; 0.016; 111
13437; 8967.66146; 7.0956; 0.018; 111
13438; 8967.67576; 7.0862; 0.016; 111
13439; 9013.73242; 6.9864; 0.016; 111
13440; 9040.56246; 6.9821; 0.016; 111
13441; 9040.57677; 6.9952; 0.015; 111
13442; 9040.65136; 7.0405; 0.017; 111
13443; 9040.66563; 7.0428; 0.016; 111
13444; 7935.28778; 10.4427; 0.026; 112
13445; 7935.30211; 10.5279; 0.024; 112
13446; 7935.37667; 10.6054; 0.028; 112
13447; 7935.39101; 10.5351; 0.024; 112
13448; 7935.46556; 10.5938; 0.049; 112
13449; 7935.73222; 10.4111; 0.024; 112
13450; 7935.74657; 10.4649; 0.03; 112
13451; 7935.82111; 10.6074; 0.026; 112
13452; 7935.83543; 10.5822; 0.033; 112
13453; 7935.91002; 10.5629; 0.029; 112
13454; 7936.1021; 10.6266; 0.03; 112
13455; 7936.17666; 10.4312; 0.026; 112
13456; 7936.19098; 10.4726; 0.028; 112
13457; 7936.26554; 10.6029; 0.043; 112
13458; 7936.35441; 10.4471; 0.026; 112
13459; 7936.54653; 10.5869; 0.036; 112
13460; 7936.62109; 10.5291; 0.025; 112
13461; 7936.63543; 10.4443; 0.025; 112
13462; 7936.70998; 10.607; 0.031; 112
13463; 7936.79887; 10.5104; 0.03; 112
13464; 7982.45438; 10.4893; 0.038; 112
13465; 7982.46871; 10.5452; 0.03; 112
13466; 7982.54327; 10.501; 0.02; 112
13467; 7982.5576; 10.5485; 0.029; 112
13468; 7982.63215; 10.6289; 0.026; 112
13469; 7982.80995; 10.5873; 0.032; 112
13470; 7992.1429; 10.4889; 0.037; 112
13471; 7992.15722; 10.5024; 0.03; 112
13472; 7992.23179; 10.5579; 0.033; 112
13473; 7992.24611; 10.5562; 0.038; 112
13474; 8029.8251; 10.5407; 0.027; 112
13475; 8029.89968; 10.4555; 0.024; 112
13476; 8029.914; 10.4775; 0.025; 112
13477; 8056.02536; 10.6638; 0.049; 112
13478; 8056.0397; 10.572; 0.039; 112
13479; 8056.11424; 10.4787; 0.029; 112
13480; 8056.12859; 10.4692; 0.038; 112
13481; 8081.98012; 10.5056; 0.051; 112
13482; 8082.05467; 10.61; 0.024; 112
13483; 8082.069; 10.518; 0.033; 112
13484; 8190.57293; 10.5708; 0.027; 112
13485; 8214.1948; 10.5188; 0.028; 112
13486; 8214.20914; 10.6802; 0.034; 112
13487; 8214.2837; 10.4402; 0.041; 112
13488; 8214.29802; 10.5722; 0.049; 112
13489; 8240.2414; 10.5708; 0.029; 112
13490; 8240.31596; 10.5073; 0.024; 112
13491; 8240.33028; 10.4887; 0.031; 112
13492; 8240.40484; 10.5834; 0.03; 112
13493; 8240.41916; 10.566; 0.026; 112
13494; 8275.31402; 10.5857; 0.049; 112
13495; 8275.32834; 10.5573; 0.025; 112
13496; 8275.4029; 10.6069; 0.038; 112
13497; 8275.41722; 10.5988; 0.042; 112
13498; 8275.49178; 10.4877; 0.037; 112
13499; 8275.50612; 10.5101; 0.045; 112
13500; 8285.90449; 10.5255; 0.027; 112
13501; 8285.97909; 10.4608; 0.024; 112
13502; 8285.99339; 10.4889; 0.026; 112
13503; 8286.06797; 10.5719; 0.041; 112
13504; 8286.08229; 10.589; 0.034; 112
13505; 8375.26615; 10.5243; 0.035; 112
13506; 8375.34073; 10.4439; 0.027; 112
13507; 8375.42962; 10.5562; 0.032; 112
13508; 8375.44394; 10.601; 0.042; 112
13509; 8395.15898; 10.5404; 0.031; 112
13510; 8395.17329; 10.5548; 0.023; 112
13511; 8395.2622; 10.5165; 0.03; 112
13512; 8426.18411; 10.5184; 0.026; 112
13513; 8426.25864; 10.4961; 0.025; 112
13514; 8464.82371; 10.5501; 0.031; 112
13515; 8464.83803; 10.6302; 0.036; 112
13516; 8464.91261; 10.4164; 0.027; 112
13517; 8464.92691; 10.4795; 0.042; 112
13518; 8465.0015; 10.599; 0.041; 112
13519; 8465.01582; 10.5731; 0.037; 112
13520; 8478.60111; 10.5951; 0.027; 112
13521; 8478.61542; 10.5673; 0.06; 112
13522; 8478.69; 10.4275; 0.046; 112
13523; 8478.70431; 10.5355; 0.046; 112
13524; 8478.77886; 10.6437; 0.028; 112
13525; 8478.79323; 10.6202; 0.045; 112
13526; 8479.13444; 10.4418; 0.06; 112
13527; 8479.14877; 10.5149; 0.035; 112
13528; 8479.22335; 10.6351; 0.031; 112
13529; 8552.21525; 10.6325; 0.028; 112
13530; 8552.22956; 10.4513; 0.025; 112
13531; 8552.30415; 10.5301; 0.051; 112
13532; 8552.31846; 10.4809; 0.031; 112
13533; 8552.39301; 10.723; 0.057; 112
13534; 8552.40732; 10.5191; 0.044; 112
13535; 8585.99108; 10.5476; 0.033; 112
13536; 8586.06565; 10.5989; 0.025; 112
13537; 8586.07997; 10.6459; 0.034; 112
13538; 8633.52361; 10.5669; 0.036; 112
13539; 8633.59816; 10.5153; 0.025; 112
13540; 8633.61247; 10.502; 0.032; 112
13541; 8721.90509; 10.4682; 0.044; 112
13542; 8735.04509; 10.5738; 0.03; 112
13543; 8735.05944; 10.5992; 0.036; 112
13544; 8735.13402; 10.5213; 0.054; 112
13545; 8735.14834; 10.4998; 0.032; 112
13546; 8770.50816; 10.5963; 0.041; 112
13547; 8770.58273; 10.4789; 0.027; 112
13548; 8770.59707; 10.4626; 0.033; 112
13549; 8800.18746; 10.5484; 0.027; 112
13550; 8800.27638; 10.5945; 0.034; 112
13551; 8800.35094; 10.5437; 0.024; 112
13552; 8800.36525; 10.6312; 0.026; 112
13553; 8823.31851; 10.5642; 0.032; 112
13554; 8823.33282; 10.5446; 0.032; 112
13555; 8823.40738; 10.5214; 0.029; 112
13556; 8823.4217; 10.3922; 0.046; 112
13557; 8932.51318; 10.3389; 0.031; 112
13558; 8932.52749; 10.6079; 0.054; 112
13559; 9016.16399; 10.4263; 0.027; 112
13560; 9016.23853; 10.6063; 0.04; 112
13561; 9016.25288; 10.6114; 0.022; 112
13562; 7875.32827; 6.8177; 0.013; 113
13563; 7875.34258; 6.8118; 0.015; 113
13564; 7875.41714; 6.7946; 0.014; 113
13565; 8029.45068; 10.3334; 0.02; 113
13566; 8029.46501; 10.3557; 0.027; 113
13567; 8029.53959; 10.2815; 0.02; 113
13568; 8029.5539; 10.3016; 0.019; 113
13569; 8052.74833; 10.2903; 0.015; 113
13570; 8052.91178; 10.3896; 0.016; 113
13571; 8052.92613; 10.382; 0.018; 113
13572; 8079.5768; 9.6045; 0.017; 113
13573; 8079.6657; 9.642; 0.016; 113
13574; 8195.64082; 6.1218; 0.014; 113
13575; 8195.89315; 6.138; 0.01; 113
13576; 8195.90746; 6.1089; 0.011; 113
13577; 8195.98203; 6.1325; 0.012; 113
13578; 8214.7326; 6.0827; 0.011; 113
13579; 8214.74694; 6.0811; 0.013; 113
13580; 8243.08792; 6.6345; 0.014; 113
13581; 8243.16246; 6.6885; 0.014; 113
13582; 8243.17678; 6.6905; 0.015; 113
13583; 8278.79762; 7.6599; 0.014; 113
13584; 8278.87215; 7.6099; 0.013; 113
13585; 8285.98244; 7.8091; 0.014; 113
13586; 8286.07135; 7.8327; 0.014; 113
13587; 8286.08567; 7.8553; 0.014; 113
13588; 8286.16023; 7.8728; 0.015; 113
13589; 8286.17454; 7.9261; 0.015; 113
13590; 8286.24912; 7.8905; 0.015; 113
13591; 8286.26343; 7.8897; 0.015; 113
13592; 8286.42688; 7.8165; 0.015; 113
13593; 8286.4412; 7.8159; 0.012; 113
13594; 8376.31398; 10.3428; 0.015; 113
13595; 8391.43794; 10.6665; 0.015; 113
13596; 8391.60145; 10.7635; 0.02; 113
13597; 8391.61575; 10.681; 0.015; 113
13598; 8424.58023; 10.8871; 0.015; 113
13599; 8461.72343; 9.8043; 0.019; 113
13600; 8461.798; 9.7294; 0.016; 113
13601; 8461.81231; 9.808; 0.016; 113
13602; 8461.88689; 9.8019; 0.02; 113
13603; 8461.90122; 9.8463; 0.019; 113
13604; 8462.33137; 9.6894; 0.018; 113
13605; 8472.37592; 9.3989; 0.016; 113
13606; 8472.39029; 9.4081; 0.016; 113
13607; 8472.46482; 9.3715; 0.016; 113
13608; 8472.47916; 9.3544; 0.015; 113
13609; 8472.56806; 9.3916; 0.016; 113
13610; 8618.31771; 7.1174; 0.015; 113
13611; 8618.33202; 7.1301; 0.015; 113
13612; 8618.4066; 7.0849; 0.014; 113
13613; 8618.42091; 7.0727; 0.013; 113
13614; 8635.64553; 7.4987; 0.015; 113
13615; 8635.73444; 7.5105; 0.014; 113
13616; 8635.74873; 7.4784; 0.013; 113
13617; 8769.61489; 10.5001; 0.02; 113
13618; 8769.68947; 10.6592; 0.022; 113
13619; 8769.70379; 10.6404; 0.034; 113
13620; 8769.77837; 10.4965; 0.018; 113
13621; 8769.79269; 10.4842; 0.02; 113
13622; 8796.88146; 10.3996; 0.019; 113
13623; 8796.89578; 10.3755; 0.018; 113
13624; 8797.07359; 10.4367; 0.016; 113
13625; 8820.13502; 10.0184; 0.016; 113
13626; 8820.20961; 9.8925; 0.02; 113
13627; 8820.2239; 9.8402; 0.017; 113
13628; 8936.79017; 6.4048; 0.011; 113
13629; 8959.09335; 6.0306; 0.013; 113
13630; 9008.68402; 7.2451; 0.015; 113
13631; 9008.69833; 7.2397; 0.016; 113
13632; 9008.77287; 7.1887; 0.016; 113
13633; 9008.78719; 7.1961; 0.015; 113
13634; 9016.24191; 7.3366; 0.014; 113
13635; 9016.33082; 7.3585; 0.015; 113
13636; 9016.34514; 7.3987; 0.015; 113
13637; 9016.68933; 7.3601; 0.015; 113
13638; 7870.46774; 11.2006; 0.037; 114
13639; 7870.48206; 11.2547; 0.034; 114
13640; 7882.48; 11.0284; 0.034; 114
13641; 7917.46348; 10.6823; 0.046; 114
13642; 7917.47786; 10.7028; 0.035; 114
13643; 7967.9312; 10.7212; 0.034; 114
13644; 7967.94552; 10.6445; 0.031; 114
13645; 7968.10897; 10.6918; 0.038; 114
13646; 7968.12327; 10.6982; 0.035; 114
13647; 8011.39528; 10.7784; 0.03; 114
13648; 8011.48415; 10.7725; 0.03; 114
13649; 8025.26104; 10.9736; 0.03; 114
13650; 8025.43882; 10.8723; 0.036; 114
13651; 8025.51339; 10.8839; 0.032; 114
13652; 8025.5277; 10.9274; 0.037; 114
13653; 8025.60226; 10.9861; 0.038; 114
13654; 8025.61659; 10.9448; 0.033; 114
13655; 8025.86894; 11.0167; 0.032; 114
13656; 8025.88325; 10.9493; 0.036; 114
13657; 8025.97212; 11.1069; 0.056; 114
13658; 8098.19528; 11.4053; 0.032; 114
13659; 8098.20962; 11.3299; 0.037; 114
13660; 8098.2842; 11.3828; 0.04; 114
13661; 8098.37306; 11.352; 0.036; 114
13662; 8126.20162; 11.0165; 0.039; 114
13663; 8126.27621; 11.0374; 0.035; 114
13664; 8161.63508; 11.0359; 0.032; 114
13665; 8161.64942; 10.9392; 0.037; 114
13666; 8175.6032; 10.8382; 0.034; 114
13667; 8175.67778; 10.7719; 0.032; 114
13668; 8175.6921; 10.7686; 0.037; 114
13669; 8175.85554; 10.9009; 0.05; 114
13670; 8216.7142; 11.4132; 0.043; 114
13671; 8216.7285; 11.4015; 0.034; 114
13672; 8216.81736; 11.4029; 0.043; 114
13673; 8216.89197; 11.382; 0.04; 114
13674; 8216.90628; 11.5139; 0.042; 114
13675; 8216.98086; 11.4234; 0.054; 114
13676; 8224.98016; 10.7089; 0.03; 114
13677; 8224.9945; 10.6892; 0.033; 114
13678; 8225.24682; 10.7009; 0.03; 114
13679; 8225.26116; 10.7153; 0.032; 114
13680; 8263.44048; 10.8271; 0.032; 114
13681; 8263.45482; 10.8371; 0.034; 114
13682; 8263.52936; 10.8507; 0.035; 114
13683; 8282.81157; 10.9147; 0.03; 114
13684; 8282.82589; 10.9187; 0.03; 114
13685; 8312.58743; 10.7391; 0.033; 114
13686; 8312.66203; 10.6685; 0.041; 114
13687; 8346.79382; 11.1687; 0.031; 114
13688; 8346.86837; 11.0566; 0.033; 114
13689; 8346.88273; 11.1291; 0.033; 114
13690; 8346.95726; 11.1366; 0.043; 114
13691; 8346.97161; 11.1736; 0.034; 114
13692; 8365.88745; 11.1488; 0.035; 114
13693; 8365.90175; 11.2171; 0.037; 114
13694; 8365.97633; 11.2146; 0.038; 114
13695; 8365.99065; 11.2019; 0.038; 114
13696; 8366.06524; 11.2229; 0.037; 114
13697; 8366.07953; 11.292; 0.032; 114
13698; 8435.57318; 11.3296; 0.048; 114
13699; 8435.64774; 11.3901; 0.036; 114
13700; 8435.66208; 11.3544; 0.047; 114
13701; 8435.73667; 11.3672; 0.042; 114
13702; 8470.31688; 10.7907; 0.034; 114
13703; 8470.39143; 10.8223; 0.031; 114
13704; 8470.40573; 10.8742; 0.052; 114
13705; 8502.28919; 11.002; 0.038; 114
13706; 8502.30354; 10.9516; 0.045; 114
13707; 8502.39239; 10.9888; 0.041; 114
13708; 8521.66289; 11.0445; 0.035; 114
13709; 8521.67724; 11.0729; 0.03; 114
13710; 8521.7518; 11.0521; 0.049; 114
13711; 8521.76612; 11.0421; 0.041; 114
13712; 8561.57948; 11.4055; 0.037; 114
13713; 8561.59377; 11.4361; 0.045; 114
13714; 8561.66834; 11.4224; 0.053; 114
13715; 8561.68265; 11.4462; 0.046; 114
13716; 8569.57903; 10.8112; 0.05; 114
13717; 8569.59338; 10.835; 0.054; 114
13718; 8569.66792; 10.8232; 0.037; 114
13719; 8569.68225; 10.7316; 0.04; 114
13720; 8609.99243; 11.0885; 0.035; 114
13721; 8610.00673; 11.094; 0.04; 114
13722; 8610.08129; 11.0655; 0.035; 114
13723; 8610.09559; 11.0052; 0.031; 114
13724; 8610.17018; 11.1008; 0.04; 114
13725; 8610.18449; 11.0138; 0.039; 114
13726; 8624.38912; 11.4209; 0.037; 114
13727; 8624.40343; 11.424; 0.053; 114
13728; 8657.62608; 10.7973; 0.032; 114
13729; 8685.06567; 11.0208; 0.032; 114
13730; 8685.08; 11.069; 0.035; 114
13731; 8685.15456; 11.0685; 0.036; 114
13732; 8685.1689; 11.0632; 0.043; 114
13733; 8709.05799; 10.868; 0.048; 114
13734; 8709.25007; 10.9274; 0.032; 114
13735; 8709.32461; 10.937; 0.031; 114
13736; 8755.88584; 11.3315; 0.039; 114
13737; 8755.90014; 11.4472; 0.028; 114
13738; 8755.9747; 11.4853; 0.045; 114
13739; 8755.98904; 11.4532; 0.053; 114
13740; 8770.46282; 10.6728; 0.038; 114
13741; 8770.47714; 10.6996; 0.033; 114
13742; 8770.5517; 10.6896; 0.038; 114
13743; 8770.56603; 10.6608; 0.034; 114
13744; 8770.6406; 10.718; 0.031; 114
13745; 8770.7295; 10.7511; 0.041; 114
13746; 8770.90725; 10.7314; 0.041; 114
13747; 8770.99618; 10.7452; 0.038; 114
13748; 8771.08508; 10.7637; 0.032; 114
13749; 8771.09937; 10.6587; 0.037; 114
13750; 8957.25987; 11.4916; 0.034; 114
13751; 8957.33446; 11.4855; 0.046; 114
13752; 8957.34877; 11.4604; 0.051; 114
13753; 8957.42336; 11.4114; 0.045; 114
13754; 8968.01511; 11.2312; 0.034; 114
13755; 9012.79465; 11.3485; 0.058; 114
13756; 9012.809; 11.3236; 0.037; 114
13757; 7881.67813; 8.9601; 0.019; 115
13758; 7881.75269; 8.9348; 0.02; 115
13759; 7881.76701; 8.9409; 0.018; 115
13760; 7915.69961; 9.2037; 0.019; 115
13761; 7915.77413; 9.2454; 0.022; 115
13762; 7915.78848; 9.2238; 0.019; 115
13763; 7915.86301; 9.2035; 0.023; 115
13764; 7942.60593; 9.4453; 0.018; 115
13765; 7942.62022; 9.4429; 0.022; 115
13766; 7942.78368; 9.4998; 0.017; 115
13767; 7942.79799; 9.4428; 0.025; 115
13768; 7966.15383; 9.7907; 0.018; 115
13769; 7966.16813; 9.7483; 0.02; 115
13770; 8018.04824; 10.4998; 0.026; 115
13771; 8018.06254; 10.512; 0.018; 115
13772; 8018.13712; 10.5196; 0.027; 115
13773; 8018.15145; 10.585; 0.027; 115
13774; 8018.3149; 10.5022; 0.027; 115
13775; 8018.32922; 10.5577; 0.036; 115
13776; 8018.40379; 10.5224; 0.026; 115
13777; 8018.41811; 10.5472; 0.031; 115
13778; 8018.49268; 10.5521; 0.035; 115
13779; 8018.507; 10.551; 0.034; 115
13780; 8018.58155; 10.4581; 0.029; 115
13781; 8018.59589; 10.5648; 0.026; 115
13782; 8018.75933; 10.5041; 0.027; 115
13783; 8018.77366; 10.489; 0.021; 115
13784; 8019.2038; 10.5007; 0.025; 115
13785; 8019.21812; 10.524; 0.023; 115
13786; 8019.29267; 10.4875; 0.019; 115
13787; 8019.30701; 10.5629; 0.031; 115
13788; 8019.38156; 10.4836; 0.026; 115
13789; 8019.3959; 10.5472; 0.018; 115
13790; 8019.47047; 10.5023; 0.024; 115
13791; 8019.48476; 10.5552; 0.029; 115
13792; 8019.73714; 10.4892; 0.034; 115
13793; 8019.75145; 10.5127; 0.023; 115
13794; 8019.826; 10.4613; 0.023; 115
13795; 8019.84032; 10.5421; 0.022; 115
13796; 8022.13711; 10.4945; 0.019; 115
13797; 8022.40379; 10.5266; 0.024; 115
13798; 8022.49267; 10.5444; 0.023; 115
13799; 8022.507; 10.5038; 0.017; 115
13800; 8022.58156; 10.5086; 0.02; 115
13801; 8022.75933; 10.5313; 0.017; 115
13802; 8022.77367; 10.5262; 0.029; 115
13803; 8022.84824; 10.5274; 0.026; 115
13804; 8022.86254; 10.5204; 0.023; 115
13805; 8022.93713; 10.5465; 0.023; 115
13806; 8022.95145; 10.5317; 0.027; 115
13807; 8023.02602; 10.5527; 0.033; 115
13808; 8023.04032; 10.6203; 0.033; 115
13809; 8023.2181; 10.5183; 0.022; 115
13810; 8023.29269; 10.5954; 0.025; 115
13811; 8023.307; 10.5793; 0.021; 115
13812; 8023.38156; 10.5493; 0.028; 115
13813; 8023.3959; 10.5872; 0.021; 115
13814; 8023.64823; 10.594; 0.026; 115
13815; 8023.66255; 10.5876; 0.027; 115
13816; 8023.73712; 10.6103; 0.031; 115
13817; 8023.75144; 10.5928; 0.027; 115
13818; 8023.82601; 10.6029; 0.032; 115
13819; 8023.84034; 10.5894; 0.039; 115
13820; 8023.91492; 10.5843; 0.02; 115
13821; 8024.09267; 10.5753; 0.029; 115
13822; 8024.10702; 10.5456; 0.033; 115
13823; 8024.18156; 10.5932; 0.025; 115
13824; 8024.19587; 10.5934; 0.034; 115
13825; 8024.27048; 10.5738; 0.019; 115
13826; 8024.28478; 10.6217; 0.029; 115
13827; 8024.35937; 10.5554; 0.033; 115
13828; 8024.62604; 10.54; 0.033; 115
13829; 8024.64036; 10.5456; 0.024; 115
13830; 8024.71493; 10.5121; 0.018; 115
13831; 8072.95879; 10.6867; 0.024; 115
13832; 8072.97311; 10.7164; 0.029; 115
13833; 8073.04768; 10.7405; 0.027; 115
13834; 8073.06201; 10.743; 0.026; 115
13835; 8073.13658; 10.6999; 0.022; 115
13836; 8073.1509; 10.6976; 0.022; 115
13837; 8100.15158; 10.2992; 0.033; 115
13838; 8100.2405; 10.2518; 0.019; 115
13839; 8100.25482; 10.2752; 0.024; 115
13840; 8163.24901; 9.4557; 0.02; 115
13841; 8163.32357; 9.4938; 0.016; 115
13842; 8163.50136; 9.4978; 0.019; 115
13843; 8163.5157; 9.4831; 0.026; 115
13844; 8163.59026; 9.4738; 0.024; 115
13845; 8173.27859; 9.4705; 0.023; 115
13846; 8173.29292; 9.4414; 0.024; 115
13847; 8173.36748; 9.4622; 0.036; 115
13848; 8216.71255; 9.1903; 0.023; 115
13849; 8216.72686; 9.2125; 0.018; 115
13850; 8216.81572; 9.228; 0.019; 115
13851; 8216.89033; 9.219; 0.017; 115
13852; 8216.90464; 9.2078; 0.019; 115
13853; 8216.97922; 9.2121; 0.021; 115
13854; 8216.99352; 9.2245; 0.018; 115
13855; 8223.20099; 9.1306; 0.023; 115
13856; 8223.21532; 9.1088; 0.016; 115
13857; 8223.37877; 9.1123; 0.014; 115
13858; 8223.39309; 9.1286; 0.026; 115
13859; 8223.46765; 9.1061; 0.018; 115
13860; 8223.48197; 9.1198; 0.018; 115
13861; 8223.55654; 9.0557; 0.019; 115
13862; 8223.57086; 9.1142; 0.02; 115
13863; 8261.83956; 8.7574; 0.02; 115
13864; 8261.8539; 8.7709; 0.019; 115
13865; 8282.80922; 8.7884; 0.023; 115
13866; 8282.82354; 8.7855; 0.016; 115
13867; 8282.89809; 8.803; 0.019; 115
13868; 8282.91242; 8.8038; 0.018; 115
13869; 8282.98698; 8.7552; 0.017; 115
13870; 8283.0013; 8.7819; 0.021; 115
13871; 8310.80977; 8.9998; 0.017; 115
13872; 8310.89863; 8.9902; 0.017; 115
13873; 8350.43701; 9.5772; 0.026; 115
13874; 8350.52588; 9.5536; 0.017; 115
13875; 8350.77819; 9.6302; 0.042; 115
13876; 8350.79254; 9.5873; 0.019; 115
13877; 8350.86708; 9.574; 0.039; 115
13878; 8350.8814; 9.6151; 0.017; 115
13879; 8350.95598; 9.5611; 0.033; 115
13880; 8350.97028; 9.5624; 0.019; 115
13881; 8362.77732; 9.78; 0.031; 115
13882; 8362.79162; 9.7334; 0.018; 115
13883; 8362.86621; 9.7484; 0.022; 115
13884; 8362.8805; 9.7523; 0.02; 115
13885; 8362.95512; 9.687; 0.023; 115
13886; 8362.96941; 9.749; 0.019; 115
